date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12134.0,CS100010,69.0,5.0,1599.0,4187221.507246377,9716.0,109.0,389.0,1742.0,3077,9800,9800,945.0,433.0,387326877.0,630,11088015905,9800,70,-0.4511666599094383,Not_Good
201606.0,12135.0,CS100010,25.0,6.0,1324.0,14579832.96,32981.0,354.0,839.0,4318.0,3257,8245,8245,1721.0,1021.0,483607394.0,1067,12149981576,8245,96,-0.35929682790525247,Not_Good
201606.0,12139.0,CS100010,18.0,2.0,2108.0,17678270.833333332,28135.0,139.0,786.0,1901.0,2948,10327,10327,1438.0,427.0,390923583.0,1538,7854425149,10327,122,0.1721654165688691,Good
201606.0,12140.0,CS100010,30.0,3.0,2513.0,14311589.933333335,24107.0,334.0,327.0,4004.0,3341,6969,6969,625.0,327.0,28319433.0,1204,13531409279,6969,133,0.08592329610115566,Good
201606.0,12142.0,CS100010,15.0,2.0,747.0,4521700.933333334,2785.0,245.0,1049.0,4787.0,3083,4241,4241,861.0,441.0,113510091.0,903,8204568305,4241,117,-0.39799160598638567,Not_Good
201606.0,12143.0,CS100010,11.0,3.0,1281.0,27268478.72727273,26839.0,223.0,2746.0,519.0,3088,7128,7128,434.0,234.0,105472752.0,1415,4775387301,7128,85,0.6163153359716305,Good
201606.0,12144.0,CS100010,84.0,14.0,2952.0,4825106.4523809515,12169.0,328.0,1114.0,3560.0,2830,11004,11004,2029.0,396.0,766895193.0,867,10431841285,11004,125,-0.475736613418831,Not_Good
201606.0,12145.0,CS100010,21.0,4.0,1975.0,18062679.904761907,23743.0,296.0,550.0,7689.0,3041,5661,5661,503.0,281.0,24941101.0,1282,10995727296,5661,111,-0.4784873222022537,Not_Good
201606.0,12146.0,CS100010,24.0,6.0,1283.0,14945138.5,32818.0,380.0,2960.0,5051.0,3436,7517,7517,860.0,830.0,293496836.0,1164,10802267382,7517,96,-0.0549945302056793,Not_Good
201606.0,12154.0,CS100010,25.0,9.0,1466.0,6261262.4,9229.0,551.0,565.0,3671.0,1627,6815,6815,1787.0,470.0,595682907.0,653,13532525628,6815,141,-0.5250842275289939,Not_Good
