date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12186.0,CS100008,7.0,1.0,598.0,17744281.0,13892.0,182.0,5815.0,3805.0,3034,8076,8076,798.0,370.0,152647171.0,964,8618597077,8076,130,0.986210455592528,Good
201606.0,12188.0,CS100008,16.0,1.0,1242.0,13796617.25,26529.0,97.0,8318.0,6917.0,5838,9682,9682,1202.0,716.0,615574470.0,1025,19652270245,9682,114,1.8149678865237049,Very_Good
201606.0,12192.0,CS100008,14.0,1.0,708.0,11536766.5,17297.0,25.0,2616.0,3862.0,2731,11572,11572,982.0,497.0,413404253.0,900,13321386594,11572,115,0.12268590033432364,Good
201606.0,12199.0,CS100008,12.0,3.0,974.0,12131973.0,16423.0,102.0,863.0,19537.0,3713,6825,6825,888.0,665.0,445200051.0,853,18163569684,6825,98,-0.7923453612586283,Not_Good
201606.0,12203.0,CS100008,13.0,2.0,963.0,8126986.769230769,9975.0,262.0,202.0,3613.0,2212,9812,9812,564.0,289.0,96855363.0,673,8965681014,9812,112,-0.8045492996302418,Not_Good
201606.0,12206.0,CS100008,7.0,1.0,515.0,15738358.285714285,12490.0,232.0,1554.0,3221.0,1029,4270,4270,794.0,416.0,177619477.0,678,7573966270,4270,93,-0.20180736410574338,Not_Good
201606.0,12208.0,CS100008,14.0,1.0,309.0,9447459.642857144,16651.0,38.0,2042.0,1552.0,2406,8969,8969,283.0,365.0,112625236.0,625,7615301512,8969,152,-0.26213454740097164,Not_Good
201606.0,12210.0,CS100008,8.0,2.0,534.0,12747122.5,8649.0,185.0,4206.0,2279.0,2046,9283,9283,1078.0,275.0,254247892.0,509,10669187080,9283,88,0.3924593927391801,Good
201606.0,12215.0,CS100008,14.0,3.0,688.0,14374317.285714285,28865.0,143.0,8319.0,14527.0,4648,11295,11295,978.0,867.0,440316985.0,962,10722077301,11295,241,-0.19436419123278137,Not_Good
201606.0,12218.0,CS100008,12.0,1.0,309.0,11022036.25,16651.0,101.0,11318.0,1744.0,2085,9139,9139,270.0,514.0,134807274.0,622,8417118221,9139,162,2.724375198698086,Very_Good
