date,areaCode,areaName,serviceCode,serviceName,totalNearStore,totalStore,avgNearMonth,1NearSurvival,2NearSurvival,3NearSurvival,5NearSurvival,5uNearSurvival,nearSales,numberOfNearSales,avgMonth,1Survival,2Survival,3Survival,5Survival,5uSurvival,sales,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility
201606.0,12092.0,한천로78길,CS100009,커피음료,23.0,2.0,525.0,9.09,57.14,60.0,40.0,44.44,10771796.608695652,36230.0,53.0,0.0,0.0,0.0,100.0,0.0,24560647.5,8226.0,2786.0,2318,8718,8718,1443.0,433.0,508076897.0,841,9378358503,8718,136
201606.0,12093.0,서오릉로_A,CS100009,커피음료,44.0,3.0,1146.0,39.39,37.5,63.64,47.06,40.0,8902949.977272727,52677.0,33.0,33.33,0.0,50.0,0.0,0.0,6892103.666666668,2355.0,6690.0,4000,12280,12280,1505.0,705.0,915418273.0,884,21153936540,12280,159
201606.0,12103.0,동일로_O,CS100009,커피음료,21.0,1.0,517.0,18.18,42.86,33.33,40.0,33.33,6564646.761904762,22090.0,48.0,0.0,100.0,0.0,100.0,0.0,14857106.0,2580.0,6718.0,3356,8428,8428,1026.0,363.0,348531568.0,955,11806607026,8428,98
201606.0,12111.0,석계로1길,CS100009,커피음료,22.0,5.0,557.0,12.5,57.14,60.0,50.0,50.0,11105438.545454543,35683.0,247.0,0.0,0.0,0.0,100.0,0.0,20230370.6,13090.0,4881.0,3221,5853,5853,520.0,310.0,108147304.0,991,7158042421,5853,138
201606.0,12114.0,연서로26길,CS100009,커피음료,65.0,3.0,1779.0,34.78,56.25,56.52,38.89,45.83,11298564.169230767,93563.0,33.0,100.0,0.0,100.0,100.0,0.0,41536589.0,16410.0,8082.0,6974,14966,14966,1203.0,479.0,543443371.0,751,14229742443,14966,210
201606.0,12116.0,도봉로10다길,CS100009,커피음료,41.0,4.0,1051.0,19.67,46.67,71.43,38.46,30.0,11082213.609756095,65674.0,82.0,50.0,100.0,0.0,0.0,100.0,6533528.75,3594.0,7705.0,3724,13459,13459,1662.0,344.0,598427176.0,504,7715291954,13459,255
201606.0,12118.0,통일로_C,CS100009,커피음료,58.0,1.0,1717.0,36.84,52.94,60.0,37.5,48.0,12090674.72413793,89822.0,0.0,50.0,0.0,66.67,0.0,0.0,4164901.0,550.0,6064.0,6693,12860,12860,947.0,701.0,469815323.0,831,13206488189,12860,199
201606.0,12121.0,연서로27길,CS100009,커피음료,70.0,1.0,1839.0,34.0,57.14,58.33,29.41,48.0,10677616.857142856,95577.0,236.0,0.0,0.0,0.0,0.0,100.0,19941844.0,823.0,4139.0,6556,16054,16054,1990.0,600.0,1021791546.0,1074,17537273282,16054,221
201606.0,12123.0,솔샘로64길,CS100009,커피음료,38.0,1.0,925.0,23.91,50.0,60.0,41.67,35.29,11799353.921052633,66170.0,2.0,100.0,0.0,0.0,0.0,0.0,1251675.0,278.0,3110.0,3045,12865,12865,846.0,531.0,336253605.0,439,9172587273,12865,174
201606.0,12124.0,석계로9길,CS100009,커피음료,22.0,2.0,760.0,0.0,62.5,60.0,55.56,50.0,10832634.909090908,34866.0,46.0,0.0,0.0,0.0,50.0,0.0,5877017.5,1787.0,3103.0,3248,6227,6227,655.0,339.0,182743732.0,1021,6881830365,6227,145
