date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12224.0,CS100009,27.0,2.0,501.0,3598451.9259259263,17032.0,158.0,492.0,2651.0,3149,13952,13952,2618.0,388.0,737909050.0,774,13674381898,13952,106,-0.7068344980750736,Not_Good
201606.0,12228.0,CS100009,84.0,11.0,1938.0,10046636.916666666,135859.0,240.0,11411.0,2963.0,5930,27974,27974,1341.0,430.0,587698463.0,617,8838520524,27974,200,-0.39594228905169454,Not_Good
201606.0,12229.0,CS100009,22.0,2.0,777.0,6769949.590909091,18890.0,85.0,3395.0,1587.0,3146,9613,9613,745.0,516.0,399969076.0,662,10569024189,9613,131,0.21420442299513712,Good
201606.0,12230.0,CS100009,46.0,3.0,783.0,5771223.673913044,40245.0,140.0,12001.0,1315.0,2121,8096,8096,254.0,309.0,70186182.0,627,6726977430,8096,140,1.2786594624343504,Very_Good
201606.0,12231.0,CS100009,19.0,2.0,648.0,6657360.0,16464.0,265.0,3380.0,686.0,2862,9064,9064,453.0,379.0,202065747.0,655,10152670844,9064,123,0.6944786811977053,Good
201606.0,12233.0,CS100009,23.0,2.0,850.0,7122740.9130434785,21237.0,58.0,1594.0,5631.0,3654,9647,9647,1356.0,607.0,791344114.0,759,11230052093,9647,141,0.13089162131458365,Good
201606.0,12236.0,CS100009,72.0,4.0,1587.0,9568484.361111112,96701.0,82.0,3532.0,5286.0,5887,16775,16775,86.0,437.0,46843309.0,813,10009906300,16775,262,-0.21527493024843314,Not_Good
201606.0,12237.0,CS100009,24.0,2.0,719.0,6779290.333333332,20932.0,100.0,802.0,3552.0,2691,8650,8650,1169.0,463.0,419020331.0,616,12471792345,8650,125,-0.7247137395804576,Not_Good
201606.0,12238.0,CS100009,44.0,3.0,649.0,6831845.954545454,43543.0,26.0,3128.0,154.0,1590,8619,8619,510.0,468.0,298801636.0,607,6643018330,8619,155,0.07766900580072551,Good
201606.0,12241.0,CS100009,40.0,3.0,1307.0,13453655.075,84965.0,144.0,6110.0,1239.0,2577,14741,14741,783.0,346.0,225102238.0,549,6409317718,14741,73,0.26332557432508713,Good
201606.0,12242.0,CS100009,28.0,3.0,556.0,6722406.285714285,36902.0,63.0,861.0,2529.0,3346,12133,12133,1331.0,440.0,555361136.0,454,14734768910,12133,131,-0.6336983098459379,Not_Good
201606.0,12247.0,CS100009,19.0,6.0,269.0,3160383.8947368427,13875.0,135.0,6861.0,2610.0,2328,9179,9179,1587.0,500.0,684817298.0,531,10787507102,9179,81,-0.3782003598859054,Not_Good
201606.0,12251.0,CS100009,25.0,1.0,823.0,11717145.08,42938.0,111.0,1493.0,3963.0,3638,14867,14867,2056.0,340.0,581184401.0,551,13177326604,14867,115,1.2979976137867195,Very_Good
201606.0,12255.0,CS100009,81.0,4.0,1641.0,9694450.75308642,114742.0,29.0,1276.0,9536.0,7818,16595,16595,558.0,2317.0,669769761.0,881,9005740511,16595,222,-0.6519322992347527,Not_Good
201606.0,12257.0,CS100009,24.0,1.0,602.0,3871839.916666666,15937.0,71.0,1530.0,5461.0,3227,12496,12496,2330.0,389.0,817217937.0,927,10501589335,12496,97,0.05666081455247651,Good
201606.0,12258.0,CS100009,74.0,3.0,1595.0,9856599.68918919,109306.0,72.0,6165.0,5143.0,7267,12000,12000,1231.0,524.0,468048989.0,759,7424301023,12000,186,0.22471857160858139,Good
201606.0,12260.0,CS100009,75.0,4.0,1659.0,7945469.6,94321.0,23.0,728.0,1939.0,4806,8000,8000,560.0,414.0,170123240.0,730,6659348214,8000,79,-0.7382684856337237,Not_Good
201606.0,12263.0,CS100009,36.0,2.0,1033.0,6607319.111111111,33813.0,6.0,1333.0,7018.0,5521,7884,7884,885.0,454.0,317095126.0,1308,9616543954,7884,208,-0.3054182199765107,Not_Good
201606.0,12264.0,CS100009,65.0,4.0,1471.0,9117745.33846154,103788.0,169.0,4715.0,3324.0,3774,11857,11857,1048.0,336.0,337741346.0,591,9094876574,11857,108,-0.2350723753912065,Not_Good
201606.0,12268.0,CS100009,62.0,2.0,1370.0,10621238.693548387,98051.0,50.0,643.0,4390.0,6944,11492,11492,1116.0,372.0,363873839.0,754,8458758313,11492,191,-0.665903233863908,Not_Good
201606.0,12269.0,CS100009,88.0,2.0,1755.0,9137191.886363637,119140.0,89.0,5799.0,33225.0,7407,16197,16197,605.0,822.0,361398030.0,867,7941770119,16197,202,0.7568302746728792,Good
201606.0,12271.0,CS100009,47.0,1.0,830.0,9474006.638297873,63019.0,42.0,4137.0,4380.0,7569,13011,13011,530.0,660.0,293047025.0,833,8703261674,13011,204,1.459007327124366,Very_Good
201606.0,12272.0,CS100009,21.0,4.0,780.0,12888605.0,40099.0,81.0,4544.0,4405.0,4217,13960,13960,1307.0,431.0,494403196.0,872,10958613414,13960,105,0.0902992050269367,Good
201606.0,12273.0,CS100009,26.0,1.0,524.0,4104426.1923076925,17490.0,37.0,42.0,3352.0,3322,12261,12261,1054.0,296.0,252110696.0,873,10553465032,12261,101,-0.8494135582611881,Not_Good
201606.0,12276.0,CS100009,22.0,1.0,877.0,11373175.227272727,35129.0,103.0,90.0,4284.0,4060,14503,14503,1412.0,348.0,500433874.0,1299,12140301301,14503,115,-0.3408581165009976,Not_Good
201606.0,12278.0,CS100009,27.0,1.0,509.0,11418714.555555554,39557.0,64.0,4800.0,7236.0,4882,10332,10332,819.0,376.0,263182747.0,452,10592173399,10332,131,2.168503577635107,Very_Good
