date,areaCode,serviceCode,totalNearStore,totalStore,avgNearMonth,nearSales,numberOfNearSales,avgMonth,numberOfSales,totalPeople,totalNearPeople,totalBizman,totalNearBizman,totalLivingPeople,avgIncome,avgOutcome,avgNearIcome,avgNearOutcome,totalFacility,totalNearFacility,sales,divide
201606.0,12334.0,CS100006,17.0,3.0,964.0,11380349.88235294,12985.0,195.0,1101.0,2040.0,3028,11465,11465,1171.0,630.0,650046784.0,866,11985532408,11465,115,-0.5498670705528503,Not_Good
201606.0,12339.0,CS100006,16.0,1.0,1078.0,23609806.75,25936.0,90.0,970.0,1665.0,3562,30906,30906,334.0,16548.0,566739863.0,7321,5695448932,30906,106,0.3709367907186501,Good
201606.0,12341.0,CS100006,19.0,1.0,1023.0,27977979.57894737,46382.0,31.0,590.0,4094.0,2957,14565,14565,511.0,1131.0,180946784.0,2086,13094903112,14565,152,-0.12693741755770244,Not_Good
201606.0,12342.0,CS100006,17.0,3.0,944.0,30251156.23529412,46053.0,105.0,1426.0,2739.0,3274,15867,15867,1788.0,369.0,428580849.0,2208,13577846627,15867,136,-0.36163317856990684,Not_Good
201606.0,12350.0,CS100006,18.0,2.0,376.0,13011552.277777778,24192.0,103.0,2088.0,2906.0,5062,31961,31961,1438.0,521.0,473719941.0,2229,12291237276,31961,168,-0.482740260967502,Not_Good
201606.0,12354.0,CS100006,19.0,4.0,933.0,10473627.842105264,12428.0,82.0,820.0,4193.0,3030,9174,9174,1790.0,3234.0,781790363.0,818,13585822072,9174,119,-0.5863358104615839,Not_Good
201606.0,12358.0,CS100006,9.0,2.0,343.0,15906667.222222222,8494.0,144.0,3827.0,2152.0,1889,18256,18256,4815.0,557.0,689005170.0,829,6863437067,18256,135,0.8413979465986994,Good
201606.0,12370.0,CS100006,9.0,2.0,222.0,6523114.555555556,6525.0,85.0,1768.0,6152.0,4703,17611,17611,1402.0,988.0,51349386.0,1022,6186712756,17611,163,-0.3357526329905081,Not_Good
201606.0,12373.0,CS100006,14.0,1.0,832.0,11126291.857142856,13848.0,159.0,353.0,4755.0,2854,6886,6886,545.0,349.0,118660321.0,716,6949541263,6886,87,-0.48500172745619946,Not_Good
201606.0,12374.0,CS100006,10.0,1.0,284.0,10796908.2,7828.0,82.0,1006.0,3563.0,2330,11663,11663,2517.0,373.0,416043179.0,729,11723139347,11663,101,-0.22573556874381304,Not_Good
201606.0,12376.0,CS100006,13.0,2.0,1083.0,30531349.69230769,41210.0,68.0,675.0,2422.0,1937,6471,6471,690.0,1613.0,314553783.0,539,9404036327,6471,67,-0.5430345186810632,Not_Good
201606.0,12377.0,CS100006,13.0,4.0,604.0,5296052.615384615,5139.0,65.0,1096.0,2743.0,2804,6637,6637,1047.0,408.0,238628843.0,684,8486902612,6637,96,-0.5949614180241436,Not_Good
201606.0,12396.0,CS100006,19.0,3.0,742.0,10150938.210526315,15044.0,136.0,2257.0,4130.0,5486,18780,18780,1401.0,299.0,377071541.0,606,9990394547,18780,153,-0.3710439837333033,Not_Good
201606.0,12403.0,CS100006,25.0,1.0,398.0,9028265.56,22409.0,88.0,1512.0,9349.0,5622,39602,39602,1624.0,3328.0,593798290.0,2004,8707294482,39602,145,0.3464922893234667,Good
201606.0,12408.0,CS100006,9.0,2.0,416.0,15318388.888888888,16909.0,71.0,2334.0,2044.0,4149,22434,22434,623.0,1808.0,312649645.0,1030,7737294165,22434,120,-0.33299213555359447,Not_Good
201606.0,12409.0,CS100006,9.0,2.0,508.0,19415452.0,24444.0,9.0,22.0,1444.0,3740,15090,15090,2286.0,331.0,734005652.0,910,9801654174,15090,112,-0.687308640512994,Not_Good
201606.0,12418.0,CS100006,30.0,1.0,1197.0,26152282.83333333,82969.0,7.0,17.0,3214.0,4777,20710,20710,1610.0,2509.0,577217166.0,709,10370520155,20710,161,-0.6817235420092979,Not_Good
201606.0,12420.0,CS100006,7.0,2.0,416.0,19695071.42857143,16909.0,336.0,14553.0,6625.0,4077,16935,16935,747.0,977.0,589533727.0,1005,8425411657,16935,111,1.2762605018486963,Very_Good
201606.0,12422.0,CS100006,17.0,2.0,172.0,6148328.705882353,3092.0,69.0,360.0,11425.0,7870,12162,12162,2154.0,385.0,704572763.0,470,12918086876,12162,144,-0.6056175177857165,Not_Good
201606.0,12424.0,CS100006,6.0,2.0,213.0,25982984.5,10774.0,57.0,6090.0,6046.0,2359,8814,8814,425.0,2038.0,226225050.0,609,7902277044,8814,59,0.29022580589739067,Good
201606.0,12425.0,CS100006,6.0,3.0,121.0,4175531.5,1320.0,52.0,960.0,5507.0,6308,7262,7262,1302.0,521.0,573670817.0,513,8666086201,7262,87,-0.46675752889859845,Not_Good
201606.0,12428.0,CS100006,11.0,1.0,171.0,5427241.363636363,3626.0,38.0,308.0,4115.0,3204,22548,22548,1055.0,1449.0,421116322.0,991,11183464876,22548,89,-0.4019254184583887,Not_Good
