,areaCode,serviceCode,sales,percentage,class
6205,13110.0,CS100005,3808592.7480013976,0.8385110952040086,bad
6206,13027.0,CS100005,4441652.737787227,0.8012884753042233,not_good
6207,13149.0,CS100005,14526514.901031507,0.3159627773801002,good
6208,13152.0,CS100005,25655573.050140645,0.12684323550465282,good
6209,13153.0,CS100005,8225383.51977895,0.5823908375089477,not_good
6210,13154.0,CS100005,7869966.1475182595,0.6058697208303507,not_good
6211,13155.0,CS100005,3593705.1194591788,0.8496778811739442,not_good
6212,13156.0,CS100005,3873231.4749898147,0.8362204724409449,bad
6213,13157.0,CS100005,6881993.454060696,0.6571224051539012,not_good
6214,13158.0,CS100005,800711.5644080439,0.9798138869005011,bad
6215,13159.0,CS100005,9534691.71616791,0.5158196134574088,good
6216,13160.0,CS100005,16094081.792689571,0.27487473156764497,good
6217,13396.0,CS100005,9853548.532895995,0.5030780243378669,good
6218,13401.0,CS100005,821585.6178286218,0.9792412312097352,bad
6219,13403.0,CS100005,1429865.7203629026,0.957193987115247,bad
6220,13404.0,CS100005,16345545.54676777,0.26671438797423047,good
6221,13407.0,CS100005,7837826.9602186605,0.60773085182534,not_good
6222,12915.0,CS100005,1360988.7317410302,0.960486757337151,bad
6223,13373.0,CS100005,2282310.815964417,0.9172512526843235,bad
6224,13375.0,CS100005,7606477.552231203,0.6188976377952756,good
6225,13376.0,CS100005,6116352.1946500875,0.7046528274874732,not_good
6226,13378.0,CS100005,4510171.801430338,0.7979957050823192,not_good
6227,13379.0,CS100005,3549351.5842946614,0.8534001431639227,not_good
6228,13641.0,CS100005,4672945.473847076,0.7892627057981388,not_good
6229,13642.0,CS100005,9481836.136698944,0.5186828919112384,good
6230,13643.0,CS100005,15219135.50656951,0.29677881173944165,good
6231,13026.0,CS100005,5694865.658781695,0.7284180386542591,not_good
6232,13076.0,CS100005,6956112.432918918,0.6521116678596993,good
6233,13078.0,CS100005,11687537.931496928,0.419899785254116,good
6234,13079.0,CS100005,1124308.0928809226,0.9697924123120973,bad
6235,13082.0,CS100005,26203977.322897412,0.12183249821045096,very_good
6236,13083.0,CS100005,5708394.946478967,0.7275590551181103,not_good
6237,13084.0,CS100005,7282997.040165275,0.6324982104509663,good
6238,13086.0,CS100005,9360002.23401803,0.5235504652827487,not_good
6239,13087.0,CS100005,8862642.42818903,0.5460272011453113,not_good
